advice_episode,start_step,episode_length,llm_advice,advice_category,followed_advice_lenient,followed_advice_strict,alignment_rate,matched_in_window,total_reward,avg_reward,sr_change,hp_change,hp_before,reward_before,sr_before,level_before,critical_hp
1223,1310,1,Search the area for potential items or clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,620.0,-0.01,-0.01,12,0
1224,1310,1,Search the area for items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,2900.0,-0.01,-0.02,14,0
1225,1315,1,Investigate the solid stone and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,330.0,-0.01,-0.011,16,0
1226,1315,1,Search the area for potential items or clues,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,620.0,-0.01,0.0,12,0
1227,1315,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1100.0,0.0,-0.02,14,0
1228,1315,3,Search the area for items and clues,exploration,1,1,0.3333333333333333,True,-0.02,-0.006666666666666667,0.0,-933.3,2900.0,-0.01,-0.01,14,0
1229,1320,1,Move away from the orc threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,250.0,-0.01,-0.01,16,0
1230,1320,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1100.0,-0.01,-0.02,14,0
1231,1325,1,Search the area for items and clues,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,3000.0,-0.01,0.011,14,0
1232,1325,1,Search the stairs_down northeast for potential threats and opportunities,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1100.0,0.0,-0.02,14,0
1233,1325,1,Move away from the orc threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,250.0,-0.01,-0.01,16,0
1234,1325,1,Search the area for items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,471.4,-0.01,-0.01,12,0
1235,1330,1,Prioritize moving away from the orc threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,250.0,-0.01,-0.02,16,0
1236,1330,1,Search the stairs_down northeast for potential threats and opportunities,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1100.0,-0.01,-0.02,14,0
1237,1330,1,Search the area for items and potential threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,2000.0,-0.01,0.009,14,0
1238,1330,1,Eat something to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,471.4,0.0,-0.01,12,0
1239,1335,1,Eat something to restore health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1100.0,-0.01,-0.02,14,0
1240,1335,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,471.4,-0.01,-0.01,12,0
1241,1335,1,Prioritize moving away from the orc threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,250.0,-0.01,-0.01,16,0
1242,1335,1,Search the area for items and potential threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,1475.0,0.0,0.0,14,0
1243,1340,1,Search the area for items and clues to gain more information,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,14,0
1244,1340,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,471.4,0.0,-0.01,12,0
1245,1340,1,Investigate the solid stone and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,226.7,-0.01,-0.01,16,0
1246,1340,1,Eat something to restore health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1100.0,-0.01,-0.02,14,0
1247,1345,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,425.0,-0.01,-0.01,12,0
1248,1345,1,Investigate the solid stone and potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,388.9,-0.01,-0.01,16,0
1249,1345,1,Clear the path by moving forward,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1400.0,-0.01,-0.01,14,0
1250,1345,1,Search the area for items and clues to gain more information,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1240.0,-0.01,-0.01,14,0
1251,1350,1,Investigate the solid stone and potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,388.9,-0.01,-0.01,16,0
1252,1350,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,246.2,-0.01,-0.01,12,0
1253,1350,1,Clear the path by moving forward,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1400.0,-0.01,-0.01,14,0
1254,1350,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,1220.0,-0.01,-0.003,14,0
1255,1355,1,Investigate the solid stone and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,250.0,0.0,-0.01,16,0
1256,1355,1,Search the stairs_down northeast for potential items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1400.0,-0.01,-0.02,14,0
1257,1355,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,1240.0,-0.01,0.001,14,0
1258,1355,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,246.2,0.0,-0.01,12,0
1259,1360,1,Prioritize avoiding the orc threats southwest and south,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,250.0,-0.01,-0.01,16,0
1260,1360,1,Search the area for items and clues,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,1240.0,-0.01,0.0,14,0
1261,1360,1,Search the stairs_down northeast for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1400.0,0.0,-0.01,14,0
1262,1360,1,Search the area for potential items and threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,266.7,-0.01,-0.01,12,0
1263,1365,1,Search the area for items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1180.0,-0.01,-0.01,14,0
1264,1365,1,Investigate the stairs down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1400.0,-0.01,-0.01,14,0
1265,1365,1,Search the area for potential items and threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,355.6,-0.01,0.0,12,0
1266,1365,1,Prioritize avoiding the orc threats southwest and south,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,250.0,0.0,-0.02,16,0
1267,1370,1,Investigate the stairs down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1450.0,-0.01,-0.01,14,0
1268,1370,1,Prioritize moving away from the orc threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,220.0,-0.01,-0.01,16,0
1269,1370,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1500.0,-0.01,-0.01,14,0
1270,1370,1,Search for items and clues to progress deeper,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,228.6,-0.01,-0.01,12,0
1271,1375,1,Prioritize moving away from the orc threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,158.8,-0.01,-0.003,16,0
1272,1375,1,Search for items and clues to progress deeper,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,206.7,0.0,-0.01,12,0
1273,1375,1,Explore the stairs down northeast,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1450.0,-0.01,-0.01,14,0
1274,1375,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,1200.0,-0.01,0.0,14,0
1275,1380,1,Explore the stairs down northeast,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1450.0,0.0,-0.02,14,0
1276,1380,1,Prioritize moving away from the orc threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,200.0,-0.01,-0.01,16,0
1277,1380,1,Search for items and potential dangers,defensive,1,1,1.0,True,0.0,0.0,0.0,0.0,206.7,-0.01,0.0,12,0
1278,1380,1,Eat something to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1200.0,0.0,-0.01,14,0
1279,1385,1,Prioritize moving away from the orc threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,147.1,-0.01,-0.01,16,0
1280,1385,1,Search for items and potential dangers,defensive,0,0,0.0,False,-0.01,-0.01,0.0,0.0,170.6,-0.01,-0.01,12,0
1281,1385,1,Eat something to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1200.0,-0.01,-0.01,14,0
1282,1385,1,Explore the stairs down northeast,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,1450.0,-0.01,-0.01,14,0
1283,1390,1,Search the area for potential items and threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1340.0,0.0,-0.01,14,0
1284,1390,1,Eat something to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,147.1,-0.01,-0.01,16,0
1285,1390,1,Explore the stairs down northeast,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1400.0,-0.01,-0.01,14,0
1286,1390,2,Eat something to regain health,survival,1,1,1.0,True,-0.02,-0.01,0.0,9.400000000000006,170.6,-0.01,-0.01,12,0
1287,1395,1,Search the area for potential items and threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1340.0,-0.01,-0.01,14,0
1288,1395,1,Explore the stairs down northeast,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,1366.7,-0.01,0.013,14,0
1289,1395,2,Eat something to regain health,survival,0,0,0.0,False,-0.02,-0.01,0.0,1192.9,147.1,0.0,-0.02,16,0
1290,1400,1,Move away from the orc threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,170.6,-0.01,0.01,16,0
1291,1400,1,Explore the stairs down northeast,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1366.7,0.0,-0.01,14,0
1292,1400,1,Eat to restore health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,180.0,-0.01,-0.01,12,0
1293,1405,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1340.0,-0.01,-0.02,14,0
1294,1405,1,Search the stairs_down northeast for potential items and clues,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,466.7,-0.01,0.015,14,0
1295,1405,1,Move away from the orc threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,193.8,0.0,-0.001,16,0
1296,1405,1,Eat to restore health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,180.0,0.0,-0.02,12,0
1297,1410,1,Search the stairs_down northeast for potential items and clues,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,392.9,-0.01,-0.001,14,0
1298,1410,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,180.0,0.0,-0.02,12,0
1299,1410,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1340.0,-0.01,-0.01,14,0
1300,1410,1,Prioritize moving away from the orc threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,184.6,-0.01,0.01,16,0
1301,1415,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,193.3,0.0,-0.01,12,0
1302,1415,1,Search the stairs_down northeast for potential items or clues,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,331.2,-0.01,-0.003,14,0
1303,1415,1,Prioritize moving away from the orc threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,164.3,0.0,0.009,16,0
1304,1415,1,Search the area for items and potential threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,2233.3,0.0,0.0,14,0
1305,1420,1,Prioritize moving away from the orc threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,152.9,0.0,-0.01,16,0
1306,1420,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1966.7,-0.01,-0.01,14,0
1307,1420,1,Search the stairs_down northeast for potential items or clues,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,371.4,-0.01,-0.001,14,0
1308,1420,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,176.5,0.0,0.0,12,0
1309,1425,1,Prioritize moving away from the orc threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,209.1,0.0,0.01,16,0
1310,1425,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1450.0,0.0,-0.01,14,0
1311,1425,1,Explore the stairs down northeast,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,384.6,-0.01,-0.01,14,0
1312,1425,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,181.2,-0.01,-0.01,12,0
1313,1430,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1260.0,-0.01,-0.01,14,0
1314,1430,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,175.0,-0.01,-0.001,12,0
1315,1430,1,Explore the stairs down northeast,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,312.5,0.0,-0.01,14,0
1316,1430,2,Prioritize moving away from the orc threats,survival,0,0,0.0,False,-0.01,-0.005,-0.015,-5.899999999999977,164.7,-0.01,0.005,16,0
1317,1435,1,Investigate the stairs_down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,312.5,-0.01,-0.01,14,0
1318,1435,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1966.7,-0.01,-0.01,14,0
1319,1435,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,200.0,-0.01,-0.01,12,0
1320,1440,1,Investigate the stairs_down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,312.5,-0.01,-0.01,14,0
1321,1440,1,Search the area for potential threats and items,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,228.6,-0.01,0.001,12,0
1322,1440,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1180.0,0.0,-0.01,14,0
1323,1440,1,Investigate the orc threats southwest and south,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,158.8,-0.01,-0.01,16,0
1324,1445,1,Search the stairs_down northeast for potential items and threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,407.7,-0.01,-0.01,14,0
1325,1445,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,200.0,-0.01,0.0,12,0
1326,1445,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1450.0,0.0,-0.009,14,0
1327,1445,1,Investigate the orc threats southwest and south,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,129.4,-0.01,-0.01,16,0
1328,1450,1,Investigate the tin and potential threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,129.4,-0.01,-0.004,16,0
1329,1450,1,Search the area for potential threats and items,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,158.8,0.0,-0.01,12,0
1330,1450,1,Search the area for potential items and clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1425.0,-0.01,-0.01,14,0
1331,1450,1,Search the stairs_down northeast for potential items and threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,346.7,-0.01,0.001,14,0
1332,1455,1,Investigate the lichen corpse and potential danger,defensive,0,0,0.0,False,0.0,0.0,0.0,0.0,346.7,0.0,0.0,14,0
1333,1455,1,Search the area for potential items and clues,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,1425.0,0.0,0.0,14,0
1334,1455,1,Investigate the tin and potential threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,129.4,0.0,-0.004,16,0
1335,1455,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,158.8,0.0,-0.01,12,0
1336,1460,1,Investigate the wall and potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,137.5,-0.01,-0.011,16,0
1337,1460,1,Investigate the lichen corpse and potential danger,defensive,0,0,0.0,False,-0.01,-0.01,0.0,0.0,400.0,-0.01,-0.01,14,0
1338,1460,1,Search the area for potential items or clues,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1425.0,-0.01,-0.02,14,0
1339,1460,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,158.8,-0.01,-0.02,12,0
1340,1465,1,Investigate the wall and potential threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,176.9,-0.01,0.0,16,0
1341,1465,1,Search the area for potential items or clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1450.0,0.0,-0.01,14,0
1342,1465,1,Explore the stairs down northeast to gain experience and potentially find items,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,415.4,-0.01,-0.01,14,0
1343,1465,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,158.8,-0.01,-0.02,12,0
1344,1470,1,Search the area for potential threats and items,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,1280.0,-0.01,0.013,14,0
1345,1470,1,Move away from the orc threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,169.2,0.0,-0.001,16,0
1346,1470,1,Explore the stairs down northeast to gain experience and potentially find items,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,378.6,0.0,-0.011,14,0
1347,1470,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,181.2,-0.01,0.0,12,0
1348,1475,1,Move away from the orc threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,158.8,0.0,-0.01,16,0
1349,1475,1,Investigate the stairs_down northeast,other,0,0,0.0,False,0.0,0.0,0.0,0.0,362.5,-0.01,0.003,14,0
1350,1475,2,Search the area for potential threats and items,survival,1,1,0.5,True,-0.02,-0.01,0.0,-1175.3,1340.0,0.0,-0.01,14,0
1351,1480,1,Explore surroundings to gather information and potential items,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1675.0,-0.01,-0.009,14,0
1352,1480,1,Prioritize moving away from the orc threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,207.7,-0.01,-0.01,16,0
1353,1480,1,Investigate the stairs_down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,2233.3,-0.01,-0.01,14,0
1354,1480,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,168.8,-0.01,-0.001,12,0
1355,1485,1,Explore surroundings to gather information and potential items,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,3300.0,0.0,0.0,14,0
1356,1485,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,158.8,0.0,-0.01,12,0
1357,1485,1,Prioritize moving away from the orc threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,135.3,-0.01,-0.01,16,0
1358,1485,2,Search the stairs_down northeast for potential threats and items,survival,1,1,1.0,True,-0.01,-0.005,-0.01,-896.9,1320.0,-0.01,0.0,14,0
1359,1490,1,Search the area for potential threats and items,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,1320.0,-0.01,0.001,14,0
1360,1490,1,Avoid the orc threats southwest and south,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,143.8,0.0,-0.01,16,0
1361,1490,1,Investigate the gurgling noise,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,164.7,-0.01,-0.01,12,0
1362,1495,1,Move southeast to explore new area,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,360.0,-0.01,-0.001,14,0
1363,1495,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1320.0,0.0,-0.01,14,0
1364,1495,1,Investigate the gurgling noise,other,0,0,0.0,False,0.0,0.0,0.0,0.0,425.0,-0.01,0.002,12,0
1365,1495,1,Avoid the orc threats southwest and south,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,157.1,0.0,-0.01,16,0
1366,1500,1,Move southeast to explore new area,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,350.0,-0.01,-0.01,14,0
1367,1500,1,Explore the area to gather more information,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,533.3,-0.01,0.011,12,0
1368,1500,1,Eat something to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,1320.0,0.0,-0.01,14,0
1369,1500,2,Prioritize moving away from the orc threats to the south and southwest,survival,1,1,0.5,True,-0.01,-0.005,0.009000000000000001,14.299999999999983,164.3,-0.01,-0.01,16,0
1370,1505,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,350.0,0.0,-0.01,14,0
1371,1505,1,Explore the area to gather more information,exploration,1,1,1.0,True,0.0,0.0,0.0,0.0,442.9,-0.01,-0.002,12,0
1372,1505,1,Eat something to regain health,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,1340.0,0.0,0.001,14,0
1373,1510,1,Search the area for potential items and threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,442.9,0.0,0.0,12,0
1374,1510,1,Move away from the orc threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,158.8,0.0,-0.01,16,0
1375,1510,1,Search the area for items and potential threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,3250.0,-0.01,0.0,14,0
1376,1510,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,438.5,0.0,-0.01,14,0
1377,1515,1,Search the area for potential items and threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,442.9,-0.01,-0.01,12,0
1378,1515,1,Investigate the stairs_down northeast,other,0,0,0.0,False,0.0,0.0,0.0,0.0,384.6,-0.01,0.0,14,0
1379,1515,1,Search the area for items and potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,3250.0,0.0,-0.01,14,0
1380,1515,1,Move away from the orc threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,169.2,-0.01,-0.01,16,0
1381,1520,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,442.9,-0.01,-0.01,12,0
1382,1520,1,Investigate the stairs_down northeast,other,0,0,0.0,False,0.0,0.0,0.0,0.0,384.6,-0.01,0.0,14,0
1383,1520,1,Pick up the orcish helm,other,0,0,0.0,False,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,14,0
1384,1520,2,Prioritize moving away from the orc threats,survival,0,0,0.0,False,0.0,0.0,-0.001,-11.0,164.3,0.0,0.001,16,0
1385,1525,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,471.4,0.0,-0.01,12,0
1386,1525,1,Pick up the orcish helm,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,1650.0,-0.01,-0.01,14,0
1387,1525,1,Explore the stairs down northeast,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,312.5,-0.01,-0.01,14,0
1388,1530,1,Pick up the orcish helm,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,3100.0,-0.01,-0.01,14,0
1389,1530,1,Search the area for potential threats and items,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,775.0,-0.01,0.0,12,0
1390,1530,1,Prioritize moving away from the orc threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,146.7,0.0,-0.01,16,0
1391,1530,1,Explore the stairs down northeast,exploration,0,0,0.0,False,-0.01,-0.01,0.0,0.0,312.5,-0.01,-0.01,14,0
1392,1535,1,Prioritize moving away from the orc threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,238.5,-0.01,-0.01,16,0
1393,1535,1,Eat something to regain health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,312.5,-0.01,-0.02,14,0
1394,1535,1,Search the area for potential threats and items,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,775.0,-0.01,-0.01,12,0
1395,1535,1,Pick up the orcish helm,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,3100.0,-0.01,-0.01,14,0
1396,1540,6,Eat something to regain health,survival,1,1,0.3333333333333333,True,-0.060000000000000005,-0.01,0.0,0.0,3100.0,-0.01,-0.02,14,0
1397,1545,1,Investigate the stairs down northeast,other,0,0,0.0,False,0.0,0.0,0.0,0.0,340.0,-0.01,0.0,14,0
1398,1545,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,146.7,0.0,-0.01,16,0
1399,1550,1,Eat to restore health,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,775.0,-0.01,-0.02,12,0
1400,1550,1,Search the area for potential items and clues,exploration,0,0,0.0,False,0.0,0.0,0.0,0.0,3350.0,-0.01,0.005,14,0
1401,1550,1,Prioritize killing the orc southwest to reduce threat,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,141.2,0.0,-0.01,16,0
1402,1550,1,Investigate the stairs down northeast,other,0,0,0.0,False,-0.01,-0.01,0.0,0.0,392.3,-0.01,-0.01,14,0
1403,1555,1,Search the area for potential items and clues,exploration,1,1,1.0,True,-0.01,-0.01,0.0,0.0,3350.0,-0.01,-0.01,14,0
1404,1555,1,Eat to restore health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,620.0,-0.01,-0.01,12,0
1405,1555,1,Eat to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,392.3,-0.01,-0.01,14,0
1406,1555,1,Prioritize killing the orc southwest to reduce threat,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,141.2,-0.01,-0.01,16,0
1407,1560,1,Search the area for items and potential threats,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,775.0,-0.01,-0.01,12,0
1408,1560,1,Prioritize avoiding the orc threats southwest and south,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,141.2,-0.01,-0.02,16,0
1409,1560,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,3350.0,-0.01,-0.01,14,0
1410,1560,1,Eat to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,392.3,-0.01,-0.02,14,0
1411,1565,1,Search the area for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,825.0,-0.01,-0.01,12,0
1412,1565,1,Eat something to recover health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,392.3,-0.01,-0.02,14,0
1413,1565,1,Eat something to regain health,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,3350.0,-0.01,-0.02,14,0
1414,1565,1,Prioritize avoiding the orc threats southwest and south,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,141.2,-0.01,-0.02,16,0
1415,1570,1,Search for items and potential threats,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,516.7,-0.01,0.0,12,0
1416,1570,1,Search the area for items and potential threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,1340.0,0.0,0.0,14,0
1417,1570,1,Confront the orc threats southwest and south,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,141.2,0.0,-0.02,16,0
1418,1570,1,Eat something to recover health,survival,0,0,0.0,False,0.0,0.0,0.0,0.0,357.1,-0.01,0.0,14,0
1419,1575,1,Confront the orc threats southwest and south,survival,0,0,0.0,False,-0.01,-0.01,0.0,0.0,141.2,0.0,-0.02,16,0
1420,1575,1,Search the area for items and potential threats,survival,1,1,1.0,True,0.0,0.0,0.0,0.0,1340.0,-0.01,0.0,14,0
1421,1575,1,Search for items and potential threats,survival,1,1,1.0,True,-0.01,-0.01,0.0,0.0,442.9,0.0,-0.01,12,0
1422,1575,1,Investigate the stairs down northeast,other,0,0,0.0,False,0.0,0.0,0.0,0.0,312.5,-0.01,0.0,14,0
