step,action,reward,smoothed_reward,hp,level,llm_advice,llm_data,advice_given_at_step,steps_since_advice,llm_priority,llm_risk,llm_strategy,hp_change,reward_change,sr_change,level_up,hp_lag1,reward_lag1,sr_lag1,level_lag1,reward_ma5,hp_ma5,reward_std5,advice_category,action_category,critical_hp,low_hp,high_hp,llm_suggestions,advice_keywords,action_matches_any_suggestion,action_matches_semantic,matched_suggestion,advice_text,advice_episode,alignment_window_matched,steps_until_match,episode_alignment_rate,episode_matched_in_window,followed_advice_strict,followed_advice_lenient,alignment_strength,followed_advice,episode_avg_reward,episode_reward_sum,episode_length
1015,wield,-0.01,-0.01,585.7,14,Explore the stairs down northeast,,1015.0,0.0,,,,-214.29999999999995,-0.01,-0.011,0,800.0,0.0,0.001,14.0,-0.004,634.78,0.005477225574998632,exploration,equipment,0,0,1,[],{'explore'},False,False,,Explore the stairs down northeast,969,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1015,take_off,-0.01,-0.01,180.0,14,Search the area for potential threats and items,,1010.0,5.0,,,,-405.70000000000005,0.0,0.0,0,585.7,-0.01,-0.01,14.0,-0.006,400.7799999999999,0.005477225574998612,survival,equipment,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and items,970,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1015,move_southwest,0.0,-0.001,226.7,16,Search for items and potential threats,,1010.0,5.0,,,,46.69999999999999,0.01,0.009000000000000001,1,180.0,-0.01,-0.01,14.0,-0.003999999999999999,408.4799999999999,0.005477225574998632,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search for items and potential threats,971,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
1015,throw,-0.01,-0.01,188.2,12,Eat something to regain health,,1010.0,5.0,,,,-38.5,-0.01,-0.009000000000000001,0,226.7,0.0,-0.001,16.0,-0.006,396.1199999999999,0.005477225574998612,survival,combat,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat something to regain health,972,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1015,drop,-0.01,-0.01,1350.0,14,Search the area for potential threats and items,,1010.0,5.0,,,,1161.8,0.0,0.0,1,188.2,-0.01,-0.01,12.0,-0.008,506.1199999999999,0.004472135954934581,survival,inventory,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and items,973,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1020,move_east,-0.01,-0.01,388.9,16,Search the area for items and potential threats,,1020.0,0.0,,,,-961.1,0.0,0.0,1,1350.0,-0.01,-0.01,14.0,-0.008,466.7599999999999,0.004472135954934581,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for items and potential threats,974,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
1020,move_northwest,-0.01,-0.01,1500.0,14,Explore the stairs down northeast,,1015.0,5.0,,,,1111.1,0.0,0.0,0,388.9,-0.01,-0.01,16.0,-0.008,730.7599999999999,0.004472135954934581,exploration,movement,0,0,1,[],{'explore'},False,True,explore,Explore the stairs down northeast,975,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
1020,drop,-0.01,-0.01,180.0,14,Eat something to regain health,,1020.0,0.0,,,,-1320.0,0.0,0.0,0,1500.0,-0.01,-0.01,14.0,-0.01,721.4199999999998,0.0,survival,inventory,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat something to regain health,976,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1020,eat,-0.01,-0.02,188.2,12,Eat to regain health,,1020.0,0.0,,,,8.199999999999989,0.0,-0.01,0,180.0,-0.01,-0.01,14.0,-0.01,721.4199999999998,0.0,survival,item_use,0,0,1,[],"{'heal', 'eat'}",False,True,heal,Eat to regain health,977,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
1020,move_northeast,0.0,-0.001,1060.0,14,Search the area for potential items and clues,,1020.0,0.0,,,,871.8,0.01,0.019,1,188.2,-0.01,-0.02,12.0,-0.008,663.4199999999998,0.004472135954934581,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for potential items and clues,978,True,0,1.0,True,1,1,1.0,1,-0.005,-0.01,2
1025,move_southeast,-0.01,-0.01,1060.0,14,Search the area for potential items and clues,,1020.0,5.0,,,,0.0,-0.01,-0.009000000000000001,0,1060.0,0.0,-0.001,14.0,-0.008,797.6399999999998,0.004472135954934581,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for potential items and clues,978,True,0,1.0,True,1,1,1.0,1,-0.005,-0.01,2
1025,move_north,-0.01,-0.01,1075.0,14,Investigate the wall and potential stairs_down northeast,,1025.0,0.0,,,,15.0,0.0,0.0,0,1060.0,-0.01,-0.01,14.0,-0.008,712.6399999999998,0.004472135954934581,other,movement,0,0,1,[],set(),False,False,,Investigate the wall and potential stairs_down northeast,979,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1025,pickup,-0.01,-0.02,180.0,14,Eat something to regain health,,1020.0,5.0,,,,-895.0,0.0,-0.01,0,1075.0,-0.01,-0.01,14.0,-0.008,712.6399999999998,0.004472135954934581,survival,inventory,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat something to regain health,980,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1025,close_door,-0.01,-0.01,228.6,12,Eat to regain health,,1020.0,5.0,,,,48.599999999999994,0.0,0.01,0,180.0,-0.01,-0.02,14.0,-0.008,720.7199999999999,0.004472135954934581,survival,interaction,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat to regain health,981,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1025,read,-0.01,-0.01,388.9,16,Search the area for items and potential threats,,1020.0,5.0,,,,160.29999999999998,0.0,0.0,1,228.6,-0.01,-0.01,12.0,-0.01,586.4999999999998,0.0,survival,item_use,0,0,1,[],"{'search', 'eat'}",False,True,eat,Search the area for items and potential threats,982,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
1030,move_south,-0.01,-0.02,180.0,14,Search the area for potential threats and items,,1030.0,0.0,,,,-208.89999999999998,0.0,-0.01,0,388.9,-0.01,-0.01,16.0,-0.01,410.49999999999983,0.0,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and items,983,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
1030,read,-0.01,-0.01,716.7,14,Investigate the wall and potential stairs_down northeast,,1025.0,5.0,,,,536.7,0.0,0.01,0,180.0,-0.01,-0.02,14.0,-0.01,338.8399999999998,0.0,other,item_use,0,0,1,[],set(),False,False,,Investigate the wall and potential stairs_down northeast,984,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1030,move_southwest,0.0,0.009,309.1,16,Move kitten out of the way and continue exploring,,1030.0,0.0,,,,-407.6,0.01,0.019,1,716.7,-0.01,-0.01,14.0,-0.008,364.65999999999985,0.004472135954934581,other,movement,0,0,1,[],{'move'},False,True,move,Move kitten out of the way and continue exploring,985,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
1030,close_door,-0.01,-0.01,228.6,12,Investigate the recent message and determine the direction,,1030.0,0.0,,,,-80.50000000000003,-0.01,-0.019,0,309.1,0.0,0.009,16.0,-0.008,364.65999999999985,0.004472135954934581,other,interaction,0,0,1,[],set(),False,False,,Investigate the recent message and determine the direction,986,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1030,throw,0.0,0.0,1060.0,14,Search the area for potential threats and items,,1030.0,0.0,,,,831.4,0.01,0.01,1,228.6,-0.01,-0.01,12.0,-0.006,498.8799999999998,0.005477225574998612,survival,combat,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and items,987,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
1035,wait,0.0,0.009,400.0,16,Move kitten out of the way and continue exploring,,1030.0,5.0,,,,-660.0,0.0,0.009,1,1060.0,0.0,0.0,14.0,-0.003999999999999999,542.8799999999999,0.005477225574998632,other,waiting,0,0,1,[],{'move'},False,False,,Move kitten out of the way and continue exploring,988,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
1035,drop,-0.01,-0.01,1080.0,14,Search the area for potential threats and items,,1030.0,5.0,,,,680.0,-0.01,-0.019,0,400.0,0.0,0.009,16.0,-0.004,615.5399999999997,0.005477225574998632,survival,inventory,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and items,989,True,1,0.5,True,1,1,0.5,1,-0.01,-0.02,2
1035,drink,-0.01,-0.01,100.0,14,Search the area for potential threats and items,,1030.0,5.0,,,,-980.0,0.0,0.0,0,1080.0,-0.01,-0.01,14.0,-0.006,573.7199999999999,0.005477225574998612,survival,item_use,0,0,0,[],"{'search', 'eat'}",False,True,eat,Search the area for potential threats and items,989,True,1,0.5,True,1,1,0.5,1,-0.01,-0.02,2
1035,open_door,-0.01,-0.02,228.6,12,Investigate the recent message and determine the direction,,1030.0,5.0,,,,128.6,0.0,-0.01,0,100.0,-0.01,-0.01,14.0,-0.006,573.7199999999999,0.005477225574998612,other,interaction,0,0,1,[],set(),False,False,,Investigate the recent message and determine the direction,990,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1035,throw,-0.01,-0.01,716.7,14,Investigate the wall and potential exits,,1035.0,0.0,,,,488.1,0.0,0.01,1,228.6,-0.01,-0.02,12.0,-0.008,505.05999999999983,0.004472135954934581,other,combat,0,0,1,[],set(),False,False,,Investigate the wall and potential exits,991,False,,0.0,False,0,0,0.0,0,-0.005,-0.01,2
1040,drop,0.0,0.003,1100.0,14,Investigate the wall and potential exits,,1035.0,5.0,,,,383.29999999999995,0.01,0.013000000000000001,0,716.7,-0.01,-0.01,14.0,-0.008,645.0599999999998,0.004472135954934581,other,inventory,0,0,1,[],set(),False,False,,Investigate the wall and potential exits,991,False,,0.0,False,0,0,0.0,0,-0.005,-0.01,2
1040,move_northwest,-0.01,-0.01,213.3,12,Search the area for potential threats and items,,1040.0,0.0,,,,-886.7,-0.01,-0.013000000000000001,0,1100.0,0.0,0.003,14.0,-0.008,471.7199999999999,0.004472135954934581,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and items,992,True,0,1.0,True,1,1,1.0,1,-0.01,-0.02,2
1040,move_northwest,-0.01,-0.01,1375.0,14,Search the area for potential threats and items,,1040.0,0.0,,,,1161.7,0.0,0.0,1,213.3,-0.01,-0.01,12.0,-0.008,726.7199999999999,0.004472135954934581,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and items,992,True,0,1.0,True,1,1,1.0,1,-0.01,-0.02,2
1040,close_door,-0.01,-0.01,400.0,16,Wield your current weapon and prepare for combat,,1040.0,0.0,,,,-975.0,0.0,0.0,1,1375.0,-0.01,-0.01,14.0,-0.008,760.9999999999998,0.004472135954934581,combat,interaction,0,0,1,[],{'wield'},False,False,,Wield your current weapon and prepare for combat,993,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1040,move_southeast,-0.01,-0.01,100.0,14,Search the area for potential items and clues,,1040.0,0.0,,,,-300.0,0.0,0.0,0,400.0,-0.01,-0.01,16.0,-0.008,637.6599999999999,0.004472135954934581,exploration,movement,0,0,0,[],{'search'},False,True,search,Search the area for potential items and clues,994,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
1045,open_door,-0.01,-0.01,400.0,16,Wield your current weapon and prepare for combat,,1040.0,5.0,,,,300.0,0.0,0.0,1,100.0,-0.01,-0.01,14.0,-0.01,497.65999999999985,0.0,combat,interaction,0,0,1,[],{'wield'},False,False,,Wield your current weapon and prepare for combat,995,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1045,move_southwest,-0.01,-0.01,1375.0,14,Search the area for potential threats and items,,1040.0,5.0,,,,975.0,0.0,0.0,0,400.0,-0.01,-0.01,16.0,-0.01,729.9999999999998,0.0,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and items,996,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
1045,eat,0.0,-0.002,683.3,14,Search the stairs_down northeast for potential items or clues,,1045.0,0.0,,,,-691.7,0.01,0.008,0,1375.0,-0.01,-0.01,14.0,-0.008,591.6599999999997,0.004472135954934581,exploration,item_use,0,0,1,[],{'search'},False,False,,Search the stairs_down northeast for potential items or clues,997,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
1045,wait,-0.01,-0.02,100.0,14,Search the area for potential items and clues,,1040.0,5.0,,,,-583.3,-0.01,-0.018000000000000002,0,683.3,0.0,-0.002,14.0,-0.008,531.6599999999999,0.004472135954934581,exploration,waiting,0,0,0,[],{'search'},False,False,,Search the area for potential items and clues,998,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1045,move_west,0.0,0.0,200.0,12,Search the area for potential threats and items,,1040.0,5.0,,,,100.0,0.01,0.02,0,100.0,-0.01,-0.02,14.0,-0.006,551.6599999999999,0.005477225574998612,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and items,999,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
1050,throw,-0.01,-0.01,455.6,14,Search the stairs_down northeast for potential items or clues,,1045.0,5.0,,,,255.60000000000002,-0.01,-0.01,1,200.0,0.0,0.0,12.0,-0.006,562.7799999999999,0.005477225574998612,exploration,combat,0,0,1,[],{'search'},False,False,,Search the stairs_down northeast for potential items or clues,1000,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1050,read,-0.01,-0.02,100.0,14,Eat to regain health,,1050.0,0.0,,,,-355.6,0.0,-0.01,0,455.6,-0.01,-0.01,14.0,-0.006,307.77999999999986,0.005477225574998612,survival,item_use,0,0,0,[],"{'heal', 'eat'}",False,True,heal,Eat to regain health,1001,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
1050,move_south,-0.01,-0.02,400.0,16,Investigate the solid stone and potential threats,,1050.0,0.0,,,,300.0,0.0,0.0,1,100.0,-0.01,-0.02,14.0,-0.008,251.1199999999998,0.004472135954934581,survival,movement,0,0,1,[],{'eat'},False,False,,Investigate the solid stone and potential threats,1002,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1050,throw,0.0,-0.01,1375.0,14,Search the area for items and clues,,1050.0,0.0,,,,975.0,0.01,0.01,0,400.0,-0.01,-0.02,16.0,-0.006,506.1199999999998,0.005477225574998612,exploration,combat,0,0,1,[],{'search'},False,False,,Search the area for items and clues,1003,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
1050,open_door,0.0,-0.004,180.0,12,Search the area for items and potential threats,,1050.0,0.0,,,,-1195.0,0.0,0.006,0,1375.0,0.0,-0.01,14.0,-0.006,502.1199999999998,0.005477225574998612,survival,interaction,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for items and potential threats,1004,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
1055,drop,-0.01,-0.01,407.7,16,Investigate the solid stone and potential threats,,1050.0,5.0,,,,227.7,-0.01,-0.006,1,180.0,0.0,-0.004,12.0,-0.006,492.5399999999998,0.005477225574998612,survival,inventory,0,0,1,[],{'eat'},False,False,,Investigate the solid stone and potential threats,1005,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1055,read,-0.01,-0.01,455.6,14,Explore the stairs down northeast to gain more experience and potentially collect items.,,1055.0,0.0,,,,47.900000000000034,0.0,0.0,0,407.7,-0.01,-0.01,16.0,-0.006,563.6599999999999,0.005477225574998612,exploration,item_use,0,0,1,[],{'explore'},False,False,,Explore the stairs down northeast to gain more experience and potentially collect items.,1006,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1055,apply,-0.01,-0.01,180.0,14,Eat to regain health,,1050.0,5.0,,,,-275.6,0.0,0.0,0,455.6,-0.01,-0.01,14.0,-0.006,519.6599999999999,0.005477225574998612,survival,item_use,0,0,1,[],"{'heal', 'eat'}",False,True,heal,Eat to regain health,1007,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
1055,move_east,0.0,0.001,1450.0,14,Search the area for items and clues,,1050.0,5.0,,,,1270.0,0.01,0.011,0,180.0,-0.01,-0.01,14.0,-0.006,534.6599999999999,0.005477225574998612,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for items and clues,1008,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
1055,wield,-0.01,-0.01,180.0,12,Search the area for items and potential threats,,1050.0,5.0,,,,-1270.0,-0.01,-0.011,0,1450.0,0.0,0.001,14.0,-0.008,534.6599999999999,0.004472135954934581,survival,equipment,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for items and potential threats,1009,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1060,move_south,0.0,0.01,1475.0,14,Search the area for items and clues,,1060.0,0.0,,,,1295.0,0.01,0.02,1,180.0,-0.01,-0.01,12.0,-0.006,748.1199999999999,0.005477225574998612,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for items and clues,1010,True,0,1.0,True,1,1,1.0,1,-0.005,-0.01,2
1060,move_southwest,-0.01,-0.01,164.7,12,Search the area for items and clues,,1060.0,0.0,,,,-1310.3,-0.01,-0.02,0,1475.0,0.0,0.01,14.0,-0.006,689.9399999999998,0.005477225574998612,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for items and clues,1010,True,0,1.0,True,1,1,1.0,1,-0.005,-0.01,2
1060,move_northeast,-0.01,-0.02,455.6,14,Explore the stairs down northeast to gain more experience and potentially collect items.,,1055.0,5.0,,,,290.90000000000003,0.0,-0.01,1,164.7,-0.01,-0.01,12.0,-0.006,745.0599999999997,0.005477225574998612,exploration,movement,0,0,1,[],{'explore'},False,True,explore,Explore the stairs down northeast to gain more experience and potentially collect items.,1011,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
1060,move_northwest,-0.01,-0.01,407.7,16,Move away from the orc threats,,1060.0,0.0,,,,-47.900000000000034,0.0,0.01,1,455.6,-0.01,-0.02,14.0,-0.008,536.5999999999998,0.004472135954934581,survival,movement,0,0,1,[],"{'move', 'eat'}",False,True,move,Move away from the orc threats,1012,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
1060,move_southwest,-0.01,-0.01,180.0,14,Search the area for potential threats and items,,1060.0,0.0,,,,-227.7,0.0,0.0,0,407.7,-0.01,-0.01,16.0,-0.008,536.5999999999998,0.004472135954934581,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and items,1013,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
1065,move_east,-0.01,-0.01,228.6,12,Search the area for items and clues,,1060.0,5.0,,,,48.599999999999994,0.0,0.0,0,180.0,-0.01,-0.01,14.0,-0.01,287.3199999999998,0.0,exploration,movement,0,0,1,[],{'search'},False,True,search,Search the area for items and clues,1014,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
1065,close_door,0.0,0.001,200.0,14,Search the area for potential threats and items,,1060.0,5.0,,,,-28.599999999999994,0.01,0.011,1,228.6,-0.01,-0.01,12.0,-0.008000000000000002,294.37999999999977,0.004472135954934581,survival,interaction,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and items,1015,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
1065,search,0.0,0.012,430.0,14,Search the stairs_down northeast for potential items and clues,,1065.0,0.0,,,,230.0,0.0,0.011,0,200.0,0.0,0.001,14.0,-0.006,289.2599999999999,0.005477225574998612,exploration,exploration,0,0,1,[],{'search'},False,True,search,Search the stairs_down northeast for potential items and clues,1016,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
1065,move_west,-0.01,-0.01,400.0,16,Move away from the orc threats,,1060.0,5.0,,,,-30.0,-0.01,-0.022,1,430.0,0.0,0.012,14.0,-0.006,287.7199999999998,0.005477225574998612,survival,movement,0,0,1,[],"{'move', 'eat'}",False,True,move,Move away from the orc threats,1017,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
1065,read,-0.01,-0.01,2200.0,14,Search the area for items and clues,,1060.0,5.0,,,,1800.0,0.0,0.0,0,400.0,-0.01,-0.01,16.0,-0.006,691.7199999999998,0.005477225574998612,exploration,item_use,0,0,1,[],{'search'},False,False,,Search the area for items and clues,1018,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1070,drink,-0.01,-0.01,455.6,14,Search the stairs_down northeast for potential items and clues,,1065.0,5.0,,,,-1744.4,0.0,0.0,0,2200.0,-0.01,-0.01,14.0,-0.006,737.1199999999998,0.005477225574998612,exploration,item_use,0,0,1,[],{'search'},False,False,,Search the stairs_down northeast for potential items and clues,1019,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1070,move_south,-0.01,-0.01,122.2,14,Search the area for potential threats and items,,1070.0,0.0,,,,-333.40000000000003,0.0,0.0,0,455.6,-0.01,-0.01,14.0,-0.008,721.5599999999998,0.004472135954934581,survival,movement,0,0,0,[],"{'search', 'eat'}",False,True,search,Search the area for potential threats and items,1020,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
1070,move_west,-0.01,-0.01,1450.0,14,Search the area for items and potential threats,,1070.0,0.0,,,,1327.8,0.0,0.0,0,122.2,-0.01,-0.01,14.0,-0.01,925.5599999999998,0.0,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for items and potential threats,1021,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
1070,throw,0.0,0.0,400.0,16,Investigate the solid stone and potential threats,,1070.0,0.0,,,,-1050.0,0.01,0.01,1,1450.0,-0.01,-0.01,14.0,-0.008,925.5599999999998,0.004472135954934581,survival,combat,0,0,1,[],{'eat'},False,False,,Investigate the solid stone and potential threats,1022,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
1070,wait,-0.01,-0.01,228.6,12,Eat to regain health,,1070.0,0.0,,,,-171.4,-0.01,-0.01,0,400.0,0.0,0.0,16.0,-0.008,531.2799999999999,0.004472135954934581,survival,waiting,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat to regain health,1023,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1075,wait,-0.01,-0.01,392.3,16,Investigate the solid stone and potential threats,,1070.0,5.0,,,,163.70000000000002,0.0,0.0,1,228.6,-0.01,-0.01,12.0,-0.008,518.6199999999998,0.004472135954934581,survival,waiting,0,0,1,[],{'eat'},False,False,,Investigate the solid stone and potential threats,1024,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1075,throw,0.0,0.0,1340.0,14,Search the area for items and potential threats,,1070.0,5.0,,,,947.7,0.01,0.01,0,392.3,-0.01,-0.01,16.0,-0.006,762.1799999999997,0.005477225574998612,survival,combat,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for items and potential threats,1025,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
1075,kick,-0.01,-0.01,111.1,14,Search the area for potential threats and items,,1070.0,5.0,,,,-1228.9,-0.01,-0.01,0,1340.0,0.0,0.0,14.0,-0.006,494.39999999999975,0.005477225574998612,survival,combat,0,0,0,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and items,1026,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1075,eat,-0.01,-0.01,440.0,14,Move northeast to explore the stairs_down,,1075.0,0.0,,,,328.9,0.0,0.0,0,111.1,-0.01,-0.01,14.0,-0.008,502.3999999999998,0.004472135954934581,exploration,item_use,0,0,1,[],"{'move', 'explore'}",False,False,,Move northeast to explore the stairs_down,1027,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1075,move_west,-0.01,-0.01,187.5,12,Eat to regain health,,1070.0,5.0,,,,-252.5,0.0,0.0,0,440.0,-0.01,-0.01,14.0,-0.008,494.1799999999997,0.004472135954934581,survival,movement,0,0,1,[],"{'heal', 'eat'}",False,False,,Eat to regain health,1028,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1080,wait,0.0,-0.001,128.6,14,Search the area for potential threats and items,,1080.0,0.0,,,,-58.900000000000006,0.01,0.009000000000000001,1,187.5,-0.01,-0.01,12.0,-0.006,441.43999999999977,0.005477225574998612,survival,waiting,0,0,0,[],"{'search', 'eat'}",False,False,,Search the area for potential threats and items,1029,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
1080,take_off,-0.01,-0.01,1340.0,14,Search the area for items and potential threats,,1080.0,0.0,,,,1211.4,-0.01,-0.009000000000000001,0,128.6,0.0,-0.001,14.0,-0.008,441.43999999999977,0.004472135954934581,survival,equipment,0,0,1,[],"{'search', 'eat'}",False,False,,Search the area for items and potential threats,1030,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1080,wear,-0.01,-0.01,466.7,14,Move northeast to explore the stairs_down,,1075.0,5.0,,,,-873.3,0.0,0.0,0,1340.0,-0.01,-0.01,14.0,-0.008,512.5599999999998,0.004472135954934581,exploration,equipment,0,0,1,[],"{'move', 'explore'}",False,False,,Move northeast to explore the stairs_down,1031,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1080,move_northeast,0.0,0.009,384.6,16,Investigate the solid stone and potential threats,,1080.0,0.0,,,,-82.09999999999997,0.01,0.019,1,466.7,-0.01,-0.01,14.0,-0.006,501.47999999999985,0.005477225574998612,survival,movement,0,0,1,[],{'eat'},False,False,,Investigate the solid stone and potential threats,1032,False,,0.0,False,0,0,0.0,0,0.0,0.0,1
1080,wear,-0.01,-0.01,200.0,12,Explore the area for potential threats and opportunities,,1080.0,0.0,,,,-184.60000000000002,-0.01,-0.019,0,384.6,0.0,0.009,16.0,-0.006,503.97999999999985,0.005477225574998612,survival,equipment,0,0,1,[],"{'eat', 'explore'}",False,False,,Explore the area for potential threats and opportunities,1033,True,1,0.5,True,1,1,0.5,1,-0.01,-0.02,2
1085,move_northwest,-0.01,-0.01,213.3,12,Explore the area for potential threats and opportunities,,1080.0,5.0,,,,13.300000000000011,0.0,0.0,0,200.0,-0.01,-0.01,12.0,-0.008,520.9199999999998,0.004472135954934581,survival,movement,0,0,1,[],"{'eat', 'explore'}",False,True,explore,Explore the area for potential threats and opportunities,1033,True,1,0.5,True,1,1,0.5,1,-0.01,-0.02,2
1085,eat,0.0,-0.001,100.0,14,Search the area for potential threats and items,,1080.0,5.0,,,,-113.30000000000001,0.01,0.009000000000000001,1,213.3,-0.01,-0.01,12.0,-0.006,272.9199999999998,0.005477225574998612,survival,item_use,0,0,0,[],"{'search', 'eat'}",False,True,eat,Search the area for potential threats and items,1034,True,0,1.0,True,1,1,1.0,1,0.0,0.0,1
1085,wait,-0.01,-0.01,384.6,16,Investigate the solid stone and potential threats,,1080.0,5.0,,,,284.6,-0.01,-0.009000000000000001,1,100.0,0.0,-0.001,14.0,-0.006,256.49999999999983,0.005477225574998612,survival,waiting,0,0,1,[],{'eat'},False,False,,Investigate the solid stone and potential threats,1035,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1085,move_east,-0.01,-0.01,466.7,14,Investigate the stairs down northeast,,1085.0,0.0,,,,82.09999999999997,0.0,0.0,0,384.6,-0.01,-0.01,16.0,-0.008,272.91999999999985,0.004472135954934581,other,movement,0,0,1,[],set(),False,False,,Investigate the stairs down northeast,1036,False,,0.0,False,0,0,0.0,0,-0.01,-0.01,1
1085,move_northwest,-0.01,-0.02,1340.0,14,Search the area for items and potential threats,,1080.0,5.0,,,,873.3,0.0,-0.01,0,466.7,-0.01,-0.01,14.0,-0.008,500.9199999999999,0.004472135954934581,survival,movement,0,0,1,[],"{'search', 'eat'}",False,True,search,Search the area for items and potential threats,1037,True,0,1.0,True,1,1,1.0,1,-0.01,-0.01,1
